one_month_accumulative,three_month_accumulative,"""zhima_score_num""","""anti_risk_score""",d0,d1,d7,d14,d30
0.0,15.0,569,6.0,0,0,0,0,0
2.0,13.0,550,10.0,0,0,0,0,0
3.0,21.0,655,20.0,0,0,0,0,0
15.0,24.0,602,6.0,1,0,0,0,0
1.0,3.0,644,8.0,0,0,0,0,0
10.0,23.0,617,16.0,0,0,0,0,0
3.0,12.0,581,4.0,0,0,0,0,0
0.0,17.0,644,17.0,1,1,1,1,1
30.0,53.0,661,7.0,0,0,0,0,0
20.0,42.0,664,39.0,1,0,0,0,0
1.0,3.0,665,11.0,0,0,0,0,0
12.0,30.0,561,36.0,0,0,0,0,0
0.0,32.0,630,9.0,1,1,1,1,1
6.0,28.0,586,28.0,0,0,0,0,0
0.0,3.0,618,19.0,0,0,0,0,0
5.0,20.0,565,15.0,1,1,1,1,1
1.0,4.0,572,33.0,0,0,0,0,0
7.0,24.0,636,30.0,0,0,0,0,0
1.0,11.0,550,30.0,1,1,1,1,0
15.0,33.0,706,4.0,0,0,0,0,0
2.0,10.0,641,8.0,0,0,0,0,0
5.0,20.0,742,5.0,1,0,0,0,0
1.0,14.0,589,16.0,0,0,0,0,0
0.0,5.0,582,42.0,0,0,0,0,0
6.0,14.0,555,10.0,1,0,0,0,0
0.0,5.0,589,8.0,1,0,0,0,0
3.0,10.0,550,49.0,1,1,0,0,0
3.0,7.0,593,35.0,1,1,0,0,0
3.0,6.0,614,19.0,0,0,0,0,0
5.0,25.0,612,6.0,0,0,0,0,0
2.0,18.0,737,38.0,1,0,0,0,0
0.0,5.0,688,47.0,0,0,0,0,0
2.0,14.0,645,46.0,0,0,0,0,0
1.0,2.0,562,17.0,1,1,0,0,0
17.0,22.0,604,17.0,0,0,0,0,0
2.0,16.0,585,50.0,1,1,1,0,0
0.0,13.0,570,13.0,1,1,1,1,1
1.0,20.0,606,7.0,1,1,1,1,1
9.0,23.0,620,20.0,0,0,0,0,0
0.0,0.0,566,16.0,1,0,0,0,0
16.0,23.0,665,7.0,0,0,0,0,0
30.0,47.0,670,9.0,0,0,0,0,0
1.0,9.0,580,28.0,0,0,0,0,0
2.0,8.0,553,18.0,1,0,0,0,0
2.0,10.0,602,19.0,0,0,0,0,0
3.0,4.0,696,8.0,1,0,0,0,0
5.0,23.0,571,19.0,0,0,0,0,0
9.0,26.0,611,11.0,0,0,0,0,0
3.0,7.0,581,42.0,0,0,0,0,0
6.0,15.0,652,8.0,0,0,0,0,0
0.0,5.0,579,16.0,1,1,1,1,1
11.0,24.0,696,2.0,0,0,0,0,0
0.0,9.0,577,8.0,1,1,0,0,0
1.0,8.0,698,3.0,0,0,0,0,0
0.0,5.0,553,49.0,1,0,0,0,0
8.0,21.0,584,31.0,0,0,0,0,0
1.0,11.0,577,17.0,0,0,0,0,0
6.0,43.0,676,21.0,0,0,0,0,0
1.0,39.0,629,11.0,0,0,0,0,0
1.0,7.0,590,10.0,0,0,0,0,0
0.0,15.0,599,22.0,1,0,0,0,0
16.0,37.0,599,20.0,0,0,0,0,0
2.0,4.0,631,10.0,0,0,0,0,0
0.0,1.0,577,7.0,0,0,0,0,0
16.0,29.0,595,14.0,0,0,0,0,0
8.0,22.0,747,27.0,0,0,0,0,0
19.0,44.0,659,1.0,0,0,0,0,0
2.0,24.0,579,48.0,1,1,1,1,1
11.0,39.0,684,5.0,0,0,0,0,0
5.0,40.0,705,6.0,0,0,0,0,0
3.0,17.0,642,28.0,1,1,1,1,1
12.0,27.0,599,10.0,1,0,0,0,0
3.0,5.0,603,9.0,0,0,0,0,0
4.0,11.0,611,3.0,0,0,0,0,0
0.0,6.0,614,9.0,0,0,0,0,0
25.0,33.0,627,18.0,0,0,0,0,0
0.0,7.0,595,17.0,1,1,1,1,1
2.0,6.0,579,14.0,0,0,0,0,0
0.0,1.0,578,13.0,0,0,0,0,0
4.0,7.0,623,9.0,0,0,0,0,0
9.0,32.0,588,40.0,0,0,0,0,0
0.0,4.0,592,6.0,1,1,0,0,0
11.0,17.0,606,7.0,0,0,0,0,0
1.0,26.0,564,52.0,1,1,1,1,1
15.0,24.0,673,9.0,0,0,0,0,0
1.0,2.0,588,12.0,0,0,0,0,0
0.0,4.0,679,11.0,0,0,0,0,0
15.0,38.0,600,11.0,0,0,0,0,0
5.0,21.0,613,1.0,0,0,0,0,0
0.0,25.0,568,21.0,1,1,1,1,1
3.0,10.0,590,18.0,0,0,0,0,0
2.0,8.0,578,43.0,1,0,0,0,0
15.0,40.0,633,16.0,0,0,0,0,0
0.0,17.0,571,11.0,1,1,1,1,1
3.0,12.0,622,11.0,1,1,1,1,1
1.0,16.0,579,25.0,1,1,1,1,1
6.0,26.0,698,2.0,1,0,0,0,0
0.0,8.0,616,13.0,1,1,0,0,0
1.0,3.0,658,8.0,0,0,0,0,0
1.0,7.0,524,21.0,1,0,0,0,0
1.0,1.0,608,21.0,0,0,0,0,0
2.0,5.0,596,16.0,0,0,0,0,0
1.0,11.0,580,33.0,1,1,0,0,0
8.0,22.0,652,3.0,0,0,0,0,0
1.0,17.0,565,15.0,1,1,1,1,1
0.0,8.0,647,23.0,1,1,1,1,1
0.0,4.0,550,20.0,0,0,0,0,0
0.0,7.0,616,12.0,0,0,0,0,0
0.0,32.0,667,27.0,1,1,1,1,0
5.0,11.0,615,19.0,0,0,0,0,0
0.0,9.0,643,6.0,0,0,0,0,0
2.0,31.0,599,16.0,0,0,0,0,0
5.0,15.0,673,4.0,0,0,0,0,0
6.0,16.0,619,16.0,0,0,0,0,0
1.0,22.0,719,30.0,1,1,1,1,1
7.0,19.0,614,8.0,0,0,0,0,0
8.0,25.0,590,43.0,0,0,0,0,0
0.0,4.0,627,53.0,1,1,1,1,1
2.0,24.0,600,7.0,1,1,0,0,0
6.0,44.0,565,22.0,0,0,0,0,0
1.0,2.0,640,15.0,0,0,0,0,0
5.0,12.0,606,26.0,1,0,0,0,0
6.0,23.0,632,19.0,0,0,0,0,0
0.0,9.0,613,14.0,1,1,1,1,1
6.0,21.0,609,26.0,0,0,0,0,0
11.0,34.0,620,13.0,0,0,0,0,0
0.0,12.0,550,63.0,1,1,1,1,1
1.0,11.0,615,27.0,0,0,0,0,0
8.0,16.0,614,6.0,0,0,0,0,0
0.0,7.0,623,4.0,0,0,0,0,0
1.0,16.0,621,4.0,0,0,0,0,0
23.0,44.0,649,32.0,0,0,0,0,0
0.0,3.0,595,18.0,1,0,0,0,0
1.0,5.0,550,81.0,0,0,0,0,0
10.0,23.0,649,33.0,0,0,0,0,0
0.0,12.0,592,15.0,1,1,1,1,1
2.0,17.0,662,15.0,0,0,0,0,0
0.0,19.0,603,49.0,1,1,1,1,1
5.0,26.0,636,20.0,0,0,0,0,0
0.0,4.0,612,42.0,0,0,0,0,0
6.0,30.0,659,3.0,1,0,0,0,0
1.0,13.0,585,14.0,0,0,0,0,0
2.0,7.0,579,3.0,1,0,0,0,0
8.0,20.0,746,5.0,0,0,0,0,0
7.0,50.0,662,16.0,1,0,0,0,0
5.0,20.0,604,18.0,0,0,0,0,0
4.0,9.0,609,28.0,0,0,0,0,0
6.0,38.0,615,10.0,0,0,0,0,0
7.0,12.0,606,13.0,1,0,0,0,0
15.0,30.0,615,18.0,0,0,0,0,0
5.0,20.0,613,33.0,1,0,0,0,0
3.0,5.0,679,34.0,0,0,0,0,0
4.0,16.0,679,3.0,0,0,0,0,0
10.0,20.0,626,21.0,0,0,0,0,0
9.0,31.0,568,11.0,0,0,0,0,0
13.0,39.0,622,28.0,0,0,0,0,0
5.0,22.0,590,13.0,0,0,0,0,0
1.0,4.0,550,8.0,0,0,0,0,0
2.0,12.0,570,48.0,0,0,0,0,0
8.0,28.0,628,11.0,0,0,0,0,0
7.0,11.0,603,31.0,0,0,0,0,0
2.0,11.0,611,10.0,0,0,0,0,0
5.0,36.0,593,18.0,0,0,0,0,0
9.0,18.0,550,36.0,1,0,0,0,0
1.0,17.0,653,3.0,1,1,1,1,1
13.0,34.0,550,1.0,0,0,0,0,0
9.0,21.0,592,4.0,0,0,0,0,0
15.0,28.0,584,19.0,1,1,1,1,1
0.0,2.0,616,16.0,1,1,1,1,1
4.0,20.0,550,57.0,0,0,0,0,0
16.0,39.0,650,8.0,1,0,0,0,0
20.0,38.0,621,0.0,1,0,0,0,0
10.0,30.0,620,31.0,0,0,0,0,0
6.0,16.0,607,9.0,1,0,0,0,0
3.0,19.0,628,7.0,0,0,0,0,0
5.0,24.0,630,6.0,1,1,1,0,0
1.0,7.0,550,23.0,1,1,0,0,0
11.0,14.0,604,7.0,0,0,0,0,0
3.0,12.0,553,17.0,0,0,0,0,0
0.0,12.0,618,9.0,1,1,1,1,1
1.0,12.0,615,11.0,1,1,0,0,0
0.0,13.0,595,16.0,1,1,1,1,1
0.0,3.0,539,17.0,1,1,1,0,0
0.0,19.0,628,31.0,0,0,0,0,0
1.0,8.0,625,5.0,1,0,0,0,0
1.0,1.0,623,22.0,0,0,0,0,0
1.0,10.0,554,27.0,0,0,0,0,0
20.0,35.0,613,9.0,0,0,0,0,0
15.0,28.0,599,13.0,0,0,0,0,0
17.0,41.0,597,10.0,0,0,0,0,0
5.0,16.0,629,8.0,1,0,0,0,0
0.0,6.0,598,7.0,1,0,0,0,0
0.0,25.0,550,18.0,1,1,1,1,1
0.0,8.0,593,38.0,1,1,1,1,1
16.0,30.0,591,8.0,0,0,0,0,0
10.0,45.0,557,19.0,1,1,0,0,0
2.0,12.0,550,20.0,0,0,0,0,0
3.0,10.0,605,5.0,0,0,0,0,0
7.0,31.0,615,1.0,1,1,1,1,1
3.0,15.0,604,45.0,1,1,1,1,1
3.0,34.0,633,17.0,1,1,1,1,1
19.0,31.0,631,6.0,1,1,0,0,0
3.0,4.0,635,58.0,0,0,0,0,0
1.0,14.0,621,43.0,1,1,1,1,1
4.0,24.0,634,24.0,0,0,0,0,0
3.0,14.0,636,11.0,0,0,0,0,0
0.0,8.0,616,22.0,1,1,1,1,1
8.0,18.0,550,17.0,0,0,0,0,0
0.0,3.0,561,12.0,0,0,0,0,0
0.0,1.0,559,24.0,1,1,1,1,1
5.0,9.0,551,61.0,1,1,1,1,1
8.0,22.0,584,39.0,0,0,0,0,0
2.0,12.0,653,2.0,1,1,1,1,1
4.0,10.0,611,27.0,0,0,0,0,0
0.0,11.0,597,10.0,0,0,0,0,0
6.0,27.0,577,31.0,0,0,0,0,0
4.0,10.0,562,47.0,0,0,0,0,0
0.0,3.0,608,37.0,1,1,0,0,0
1.0,19.0,597,12.0,1,1,1,1,1
1.0,17.0,619,30.0,0,0,0,0,0
13.0,25.0,585,8.0,0,0,0,0,0
5.0,9.0,551,15.0,1,1,1,1,1
0.0,6.0,614,19.0,1,0,0,0,0
0.0,15.0,550,9.0,1,1,1,1,1
13.0,45.0,571,2.0,0,0,0,0,0
1.0,3.0,582,19.0,0,0,0,0,0
1.0,13.0,658,59.0,1,1,1,1,1
12.0,30.0,611,17.0,0,0,0,0,0
0.0,2.0,634,3.0,0,0,0,0,0
0.0,12.0,595,15.0,0,0,0,0,0
4.0,18.0,550,21.0,1,1,1,0,0
0.0,7.0,625,22.0,1,1,1,1,1
1.0,5.0,560,14.0,1,1,1,1,1
1.0,11.0,571,17.0,0,0,0,0,0
0.0,6.0,674,28.0,1,0,0,0,0
0.0,15.0,595,46.0,1,1,0,0,0
1.0,9.0,616,15.0,1,1,1,1,1
15.0,29.0,567,33.0,0,0,0,0,0
5.0,19.0,652,1.0,0,0,0,0,0
3.0,14.0,583,28.0,0,0,0,0,0
3.0,12.0,658,0.0,0,0,0,0,0
5.0,18.0,584,16.0,1,0,0,0,0
8.0,26.0,622,8.0,0,0,0,0,0
2.0,2.0,646,2.0,0,0,0,0,0
9.0,18.0,588,33.0,0,0,0,0,0
10.0,19.0,542,15.0,1,1,1,1,1
5.0,26.0,632,10.0,0,0,0,0,0
7.0,31.0,609,3.0,0,0,0,0,0
3.0,7.0,550,18.0,0,0,0,0,0
1.0,5.0,573,11.0,0,0,0,0,0
2.0,21.0,594,7.0,1,1,1,1,0
4.0,17.0,631,14.0,0,0,0,0,0
7.0,44.0,653,6.0,0,0,0,0,0
10.0,26.0,627,2.0,0,0,0,0,0
23.0,43.0,621,10.0,0,0,0,0,0
0.0,3.0,550,77.0,0,0,0,0,0
1.0,1.0,702,8.0,0,0,0,0,0
1.0,6.0,657,5.0,0,0,0,0,0
5.0,15.0,593,23.0,0,0,0,0,0
19.0,37.0,637,4.0,0,0,0,0,0
3.0,7.0,566,4.0,1,0,0,0,0
0.0,0.0,638,8.0,0,0,0,0,0
4.0,11.0,588,17.0,0,0,0,0,0
2.0,16.0,662,35.0,0,0,0,0,0
0.0,8.0,580,8.0,1,1,1,1,1
8.0,15.0,632,3.0,0,0,0,0,0
0.0,1.0,634,31.0,0,0,0,0,0
1.0,14.0,634,31.0,1,0,0,0,0
0.0,19.0,573,32.0,1,1,1,1,1
6.0,10.0,665,5.0,0,0,0,0,0
7.0,16.0,605,12.0,1,0,0,0,0
5.0,6.0,555,6.0,0,0,0,0,0
4.0,15.0,642,13.0,0,0,0,0,0
0.0,18.0,699,25.0,1,0,0,0,0
0.0,3.0,638,43.0,0,0,0,0,0
0.0,1.0,550,70.0,0,0,0,0,0
0.0,1.0,591,84.0,0,0,0,0,0
1.0,35.0,659,10.0,1,1,1,1,1
5.0,25.0,599,27.0,0,0,0,0,0
3.0,12.0,622,71.0,1,0,0,0,0
6.0,24.0,609,14.0,0,0,0,0,0
0.0,0.0,578,20.0,0,0,0,0,0
0.0,7.0,643,14.0,1,0,0,0,0
4.0,7.0,604,15.0,1,1,1,0,0
5.0,17.0,600,22.0,1,0,0,0,0
1.0,16.0,561,40.0,0,0,0,0,0
1.0,17.0,566,28.0,1,0,0,0,0
0.0,16.0,582,7.0,1,1,1,0,0
2.0,7.0,616,3.0,0,0,0,0,0
0.0,22.0,652,21.0,1,1,1,1,1
0.0,8.0,575,14.0,0,0,0,0,0
0.0,8.0,551,51.0,1,1,0,0,0
1.0,20.0,618,28.0,1,1,1,1,1
30.0,41.0,639,8.0,1,0,0,0,0
3.0,19.0,592,37.0,0,0,0,0,0
0.0,12.0,594,45.0,1,1,1,1,1
7.0,23.0,670,10.0,1,0,0,0,0
9.0,21.0,604,15.0,0,0,0,0,0
7.0,22.0,667,11.0,0,0,0,0,0
3.0,8.0,612,16.0,0,0,0,0,0
3.0,18.0,610,6.0,0,0,0,0,0
12.0,18.0,620,16.0,1,0,0,0,0
1.0,14.0,643,9.0,1,0,0,0,0
0.0,4.0,554,9.0,0,0,0,0,0
7.0,24.0,589,14.0,1,1,1,1,1
7.0,11.0,568,17.0,0,0,0,0,0
0.0,0.0,592,14.0,1,0,0,0,0
4.0,18.0,623,1.0,1,0,0,0,0
2.0,12.0,583,30.0,1,0,0,0,0
2.0,3.0,575,25.0,1,1,1,1,1
9.0,37.0,608,10.0,0,0,0,0,0
0.0,20.0,609,11.0,0,0,0,0,0
8.0,26.0,648,10.0,0,0,0,0,0
5.0,27.0,559,12.0,0,0,0,0,0
1.0,8.0,595,21.0,1,0,0,0,0
4.0,19.0,642,4.0,0,0,0,0,0
1.0,18.0,589,12.0,1,1,1,1,1
0.0,3.0,561,6.0,0,0,0,0,0
2.0,10.0,607,50.0,1,1,1,1,1
1.0,4.0,605,14.0,0,0,0,0,0
10.0,25.0,586,35.0,0,0,0,0,0
0.0,11.0,607,8.0,1,1,1,0,0
4.0,8.0,587,16.0,0,0,0,0,0
0.0,4.0,568,43.0,1,0,0,0,0
0.0,5.0,599,24.0,1,1,0,0,0
0.0,22.0,748,4.0,0,0,0,0,0
9.0,36.0,615,9.0,0,0,0,0,0
2.0,29.0,594,21.0,0,0,0,0,0
2.0,21.0,624,14.0,1,1,1,0,0
0.0,2.0,595,12.0,0,0,0,0,0
0.0,15.0,575,27.0,1,1,1,1,1
1.0,13.0,551,21.0,1,1,1,1,1
4.0,13.0,588,14.0,1,1,1,1,1
0.0,2.0,551,8.0,1,1,1,0,0
5.0,37.0,656,19.0,0,0,0,0,0
11.0,22.0,630,6.0,0,0,0,0,0
5.0,32.0,572,28.0,0,0,0,0,0
5.0,10.0,676,16.0,0,0,0,0,0
0.0,8.0,550,31.0,1,1,1,1,1
0.0,4.0,592,3.0,0,0,0,0,0
0.0,3.0,582,11.0,0,0,0,0,0
2.0,22.0,586,25.0,1,1,1,1,1
10.0,27.0,616,46.0,1,1,1,1,1
4.0,13.0,583,9.0,0,0,0,0,0
2.0,3.0,550,13.0,1,1,0,0,0
8.0,19.0,551,23.0,0,0,0,0,0
8.0,15.0,650,31.0,0,0,0,0,0
3.0,35.0,691,2.0,1,1,1,1,1
0.0,0.0,612,30.0,1,0,0,0,0
1.0,3.0,561,16.0,1,0,0,0,0
14.0,36.0,598,20.0,0,0,0,0,0
0.0,8.0,550,21.0,1,1,1,0,0
5.0,21.0,584,17.0,1,0,0,0,0
24.0,36.0,674,5.0,0,0,0,0,0
34.0,62.0,663,6.0,0,0,0,0,0
3.0,14.0,646,9.0,0,0,0,0,0
3.0,14.0,605,12.0,1,1,1,0,0
0.0,12.0,652,1.0,1,1,1,1,1
1.0,11.0,500,46.0,1,1,1,1,1
11.0,26.0,618,6.0,0,0,0,0,0
0.0,3.0,590,10.0,0,0,0,0,0
19.0,30.0,631,7.0,0,0,0,0,0
1.0,2.0,552,11.0,0,0,0,0,0
5.0,24.0,630,13.0,0,0,0,0,0
1.0,2.0,579,9.0,1,0,0,0,0
14.0,44.0,650,8.0,0,0,0,0,0
1.0,5.0,636,31.0,1,0,0,0,0
2.0,26.0,599,14.0,1,1,0,0,0
1.0,4.0,619,7.0,0,0,0,0,0
9.0,46.0,633,11.0,1,0,0,0,0
2.0,22.0,602,59.0,1,1,1,1,1
10.0,19.0,671,3.0,0,0,0,0,0
1.0,7.0,675,5.0,1,1,1,1,0
1.0,11.0,550,5.0,0,0,0,0,0
35.0,65.0,618,14.0,0,0,0,0,0
4.0,20.0,589,20.0,0,0,0,0,0
5.0,15.0,639,20.0,0,0,0,0,0
10.0,25.0,587,11.0,1,1,1,0,0
0.0,9.0,605,2.0,0,0,0,0,0
2.0,9.0,610,23.0,1,0,0,0,0
0.0,2.0,630,32.0,0,0,0,0,0
3.0,20.0,626,8.0,0,0,0,0,0
5.0,11.0,671,7.0,0,0,0,0,0
9.0,15.0,564,2.0,0,0,0,0,0
0.0,7.0,584,20.0,1,1,1,1,1
6.0,14.0,565,26.0,1,0,0,0,0
1.0,11.0,624,40.0,0,0,0,0,0
1.0,5.0,592,15.0,1,1,1,0,0
21.0,30.0,574,7.0,0,0,0,0,0
4.0,9.0,612,22.0,0,0,0,0,0
3.0,8.0,616,16.0,1,1,0,0,0
14.0,29.0,595,15.0,0,0,0,0,0
3.0,9.0,656,5.0,0,0,0,0,0
1.0,32.0,565,15.0,1,1,1,1,1
2.0,6.0,647,5.0,0,0,0,0,0
1.0,19.0,568,22.0,1,1,1,1,1
1.0,4.0,552,32.0,1,0,0,0,0
0.0,2.0,610,12.0,0,0,0,0,0
8.0,27.0,621,5.0,0,0,0,0,0
1.0,3.0,597,11.0,0,0,0,0,0
1.0,9.0,632,69.0,0,0,0,0,0
0.0,7.0,583,19.0,1,1,1,0,0
4.0,8.0,597,5.0,0,0,0,0,0
10.0,25.0,590,5.0,1,0,0,0,0
12.0,29.0,634,2.0,0,0,0,0,0
0.0,10.0,696,4.0,1,1,1,1,1
3.0,7.0,583,33.0,1,0,0,0,0
0.0,15.0,577,71.0,1,1,1,1,1
0.0,0.0,578,7.0,1,1,1,0,0
0.0,5.0,590,11.0,0,0,0,0,0
14.0,59.0,697,31.0,0,0,0,0,0
0.0,4.0,550,18.0,0,0,0,0,0
3.0,16.0,550,61.0,1,1,1,1,1
2.0,14.0,643,16.0,1,1,1,1,1
0.0,2.0,594,8.0,1,1,0,0,0
0.0,17.0,605,3.0,1,0,0,0,0
5.0,8.0,556,20.0,0,0,0,0,0
1.0,19.0,577,26.0,1,1,1,1,1
0.0,5.0,563,7.0,0,0,0,0,0
0.0,1.0,617,12.0,1,1,0,0,0
3.0,15.0,592,43.0,1,1,1,1,1
3.0,24.0,550,33.0,1,1,0,0,0
2.0,3.0,600,65.0,0,0,0,0,0
1.0,5.0,629,6.0,0,0,0,0,0
3.0,5.0,622,11.0,0,0,0,0,0
12.0,34.0,595,16.0,0,0,0,0,0
1.0,7.0,593,17.0,1,1,0,0,0
6.0,25.0,561,19.0,0,0,0,0,0
12.0,44.0,601,5.0,1,1,1,1,1
0.0,4.0,584,18.0,1,1,0,0,0
13.0,24.0,584,28.0,1,0,0,0,0
15.0,16.0,603,15.0,1,0,0,0,0
1.0,20.0,554,19.0,1,1,0,0,0
2.0,4.0,628,9.0,0,0,0,0,0
4.0,14.0,585,12.0,1,0,0,0,0
1.0,2.0,579,28.0,0,0,0,0,0
1.0,3.0,568,17.0,1,0,0,0,0
0.0,2.0,586,15.0,0,0,0,0,0
0.0,3.0,593,15.0,0,0,0,0,0
0.0,5.0,601,5.0,1,1,1,1,1
8.0,34.0,621,11.0,0,0,0,0,0
1.0,26.0,625,6.0,1,0,0,0,0
0.0,12.0,621,20.0,0,0,0,0,0
2.0,10.0,613,8.0,1,1,1,1,0
2.0,39.0,602,33.0,1,1,1,1,1
8.0,28.0,550,18.0,0,0,0,0,0
7.0,24.0,659,2.0,0,0,0,0,0
0.0,20.0,573,31.0,1,1,1,0,0
1.0,8.0,598,15.0,0,0,0,0,0
2.0,7.0,647,15.0,0,0,0,0,0
11.0,25.0,620,24.0,1,0,0,0,0
2.0,4.0,606,8.0,1,0,0,0,0
10.0,23.0,702,7.0,0,0,0,0,0
5.0,36.0,660,8.0,0,0,0,0,0
1.0,16.0,583,16.0,0,0,0,0,0
3.0,28.0,608,5.0,0,0,0,0,0
6.0,19.0,632,4.0,1,0,0,0,0
4.0,9.0,632,9.0,0,0,0,0,0
6.0,31.0,632,9.0,1,1,1,1,1
1.0,12.0,574,12.0,1,1,1,1,1
14.0,34.0,590,9.0,0,0,0,0,0
2.0,16.0,560,26.0,0,0,0,0,0
9.0,22.0,619,7.0,0,0,0,0,0
1.0,16.0,628,6.0,0,0,0,0,0
8.0,21.0,703,2.0,1,0,0,0,0
6.0,23.0,613,23.0,0,0,0,0,0
12.0,22.0,572,43.0,1,0,0,0,0
3.0,6.0,550,8.0,1,1,1,1,1
0.0,14.0,624,38.0,1,1,1,1,1
18.0,50.0,624,8.0,0,0,0,0,0
6.0,15.0,612,23.0,1,0,0,0,0
3.0,7.0,542,26.0,0,0,0,0,0
2.0,6.0,551,44.0,1,1,1,1,1
14.0,29.0,665,4.0,0,0,0,0,0
3.0,10.0,590,20.0,0,0,0,0,0
0.0,2.0,557,39.0,1,0,0,0,0
4.0,9.0,590,55.0,0,0,0,0,0
1.0,12.0,626,13.0,1,1,1,1,1
15.0,42.0,634,8.0,0,0,0,0,0
0.0,32.0,593,7.0,1,1,1,1,1
1.0,7.0,608,11.0,0,0,0,0,0
10.0,16.0,605,28.0,0,0,0,0,0
13.0,22.0,582,13.0,0,0,0,0,0
2.0,7.0,550,14.0,0,0,0,0,0
13.0,43.0,651,7.0,0,0,0,0,0
0.0,11.0,528,6.0,1,0,0,0,0
0.0,0.0,578,23.0,1,0,0,0,0
0.0,4.0,580,5.0,1,1,1,1,1
8.0,28.0,667,5.0,0,0,0,0,0
16.0,35.0,601,12.0,0,0,0,0,0
11.0,33.0,616,10.0,0,0,0,0,0
0.0,7.0,579,16.0,1,1,1,1,1
0.0,6.0,584,13.0,0,0,0,0,0
1.0,3.0,636,8.0,1,1,1,0,0
0.0,10.0,601,51.0,1,0,0,0,0
0.0,1.0,572,7.0,0,0,0,0,0
0.0,5.0,584,24.0,1,0,0,0,0
0.0,4.0,550,10.0,1,1,1,1,1
0.0,10.0,584,46.0,1,0,0,0,0
6.0,20.0,605,7.0,1,0,0,0,0
1.0,6.0,640,6.0,1,1,0,0,0
4.0,18.0,618,31.0,0,0,0,0,0
6.0,17.0,677,19.0,0,0,0,0,0
0.0,5.0,614,4.0,0,0,0,0,0
0.0,14.0,604,15.0,1,1,1,1,1
0.0,5.0,552,7.0,0,0,0,0,0
2.0,16.0,560,10.0,0,0,0,0,0
0.0,9.0,659,85.0,1,1,1,1,1
16.0,38.0,567,49.0,0,0,0,0,0
1.0,3.0,551,58.0,1,0,0,0,0
4.0,7.0,577,4.0,1,0,0,0,0
0.0,11.0,648,40.0,1,1,1,1,1
1.0,14.0,551,5.0,0,0,0,0,0
3.0,12.0,704,6.0,1,0,0,0,0
1.0,20.0,691,13.0,0,0,0,0,0
31.0,55.0,609,7.0,0,0,0,0,0
0.0,4.0,550,17.0,1,1,1,1,1
2.0,6.0,664,13.0,0,0,0,0,0
6.0,10.0,612,30.0,0,0,0,0,0
9.0,34.0,550,5.0,0,0,0,0,0
1.0,6.0,608,18.0,0,0,0,0,0
5.0,24.0,637,10.0,1,1,0,0,0
0.0,7.0,554,11.0,1,0,0,0,0
32.0,57.0,690,13.0,0,0,0,0,0
14.0,26.0,590,8.0,0,0,0,0,0
3.0,10.0,593,18.0,1,0,0,0,0
0.0,14.0,636,20.0,0,0,0,0,0
6.0,10.0,590,20.0,0,0,0,0,0
0.0,9.0,592,25.0,1,0,0,0,0
0.0,9.0,553,19.0,1,1,1,1,1
5.0,17.0,613,7.0,0,0,0,0,0
5.0,19.0,615,22.0,0,0,0,0,0
1.0,4.0,564,7.0,1,0,0,0,0
0.0,5.0,576,6.0,1,1,1,1,1
5.0,16.0,596,24.0,0,0,0,0,0
0.0,7.0,576,11.0,1,1,1,1,1
0.0,9.0,616,6.0,0,0,0,0,0
0.0,4.0,597,12.0,0,0,0,0,0
2.0,8.0,550,40.0,0,0,0,0,0
5.0,37.0,607,14.0,0,0,0,0,0
0.0,5.0,597,18.0,1,1,0,0,0
15.0,35.0,649,4.0,0,0,0,0,0
0.0,19.0,578,32.0,1,1,0,0,0
18.0,53.0,672,14.0,0,0,0,0,0
4.0,12.0,586,26.0,1,1,0,0,0
1.0,22.0,568,27.0,1,1,1,1,1
0.0,2.0,623,21.0,0,0,0,0,0
1.0,3.0,574,10.0,0,0,0,0,0
1.0,10.0,631,12.0,1,0,0,0,0
0.0,12.0,550,36.0,1,1,1,1,1
17.0,34.0,604,12.0,0,0,0,0,0
0.0,7.0,612,16.0,0,0,0,0,0
15.0,33.0,621,12.0,0,0,0,0,0
0.0,4.0,586,25.0,0,0,0,0,0
7.0,13.0,615,20.0,1,1,0,0,0
0.0,7.0,550,50.0,1,1,1,1,1
0.0,1.0,677,12.0,1,1,0,0,0
27.0,42.0,697,3.0,0,0,0,0,0
6.0,22.0,571,14.0,1,1,1,1,1
13.0,21.0,645,1.0,0,0,0,0,0
2.0,22.0,606,22.0,1,1,1,1,1
10.0,27.0,610,5.0,0,0,0,0,0
,,596,20.0,0,0,0,0,0
0.0,6.0,624,14.0,0,0,0,0,0
3.0,9.0,568,11.0,0,0,0,0,0
1.0,6.0,599,28.0,1,1,1,1,1
4.0,8.0,656,10.0,0,0,0,0,0
1.0,4.0,557,16.0,0,0,0,0,0
8.0,16.0,615,14.0,0,0,0,0,0
3.0,7.0,585,39.0,1,0,0,0,0
0.0,6.0,586,18.0,0,0,0,0,0
0.0,3.0,564,61.0,1,1,1,1,1
0.0,4.0,620,36.0,0,0,0,0,0
2.0,8.0,616,16.0,1,0,0,0,0
1.0,9.0,583,13.0,0,0,0,0,0
3.0,10.0,573,4.0,0,0,0,0,0
0.0,4.0,574,21.0,1,1,1,1,1
0.0,1.0,556,11.0,0,0,0,0,0
0.0,11.0,636,40.0,0,0,0,0,0
4.0,12.0,640,10.0,1,1,1,1,1
1.0,32.0,648,7.0,1,1,1,1,1
